LEA,District,In-District FTE Pupils,Out-of-District FTE Pupils,Total FTE Pupils,Administration,Instructional Leadership,Teachers,Other Teaching Services,Professional Development,"Instructional Materials, Equipment and Technology","Guidance, Counseling and Testing",Pupil Services,Operations and Maintenance,"Insurance, Retirement Programs and Other","Total
In-District Expenditures",Instructional Services,Total Expenditures,year
0872,Southeastern Regional Vocational Technical,1509.3,less than 6,1511.3,673.2624462,2183.011999,7046.026429,731.6585768,152.6552508,1585.728424,682.7417876,2436.795647,2114.554356,2806.735725,20413.17064,12381.82247,20392.77341,2018-19
0873,South Shore Regional Vocational Technical,639.8,0,639.8,1361.553611,1381.991247,7774.091904,936.9818693,127.7102219,1767.40075,430.3532354,2957.519537,1520.570491,2884.243514,21142.41638,12418.52923,21142.41638,2018-19
0876,Southern Worcester County Regional Vocational Technical,1085.6,32.4,1118,679.0152911,1447.118644,7776.163412,658.4331245,252.7008106,1226.851511,579.9226234,2433.50958,1403.136514,2978.078482,19434.92999,11941.19013,19054.96863,2018-19
0878,Tri County Regional Vocational Technical,1024.1,0,1024.1,748.8155454,1548.006054,8065.696709,387.7297139,149.6201543,1595.67718,1043.62074,1973.078801,1528.838981,2827.281515,19868.36539,12790.35055,19878.87413,2018-19
0879,Upper Cape Cod Regional Vocational Technical,791.5,7,798.5,788.3659255,1297.908301,7295.249665,787.2593557,179.1390903,1977.111977,915.4734807,2140.104422,2823.022072,3296.361276,21499.99557,12452.14187,21359.64677,2018-19
0885,Whittier Regional Vocational Technical,1216.7,less than 6,1218.4,976.506945,1061.029835,7964.887811,394.983973,159.905482,1363.088683,530.6114901,2573.514424,1629.788773,3971.496671,20625.81409,11474.50727,20652.16513,2018-19
0910,Bristol County Agricultural,456.5,0,456.5,1114.693231,1148.954129,5455.865367,947.5000219,191.5201752,2071.403724,454.1072289,2976.383483,1815.740197,5352.46322,21528.63078,10269.35065,21528.63078,2018-19
0915,Norfolk County Agricultural,534.7,0,534.7,1811.146344,1533.478156,7430.099383,783.5878062,211.6027679,679.1639237,810.8803628,2068.333589,3515.707705,4329.864073,23173.86411,11448.8124,23173.86411,2018-19
0001,Abington,1926.2,114.3,2040.5,420.6862527,700.0034835,5335.887774,1035.075579,256.7021857,881.3309366,380.4475132,1193.231798,831.8478611,2415.214832,13450.42822,8589.447472,14573.49587,2017-18
0003,Acushnet,973.1,306.8,1279.9,541.8395334,799.043459,5179.179797,1177.513123,84.33100401,555.419813,383.6297195,1462.275614,833.8279005,1451.332987,12468.39295,8179.116915,12398.39431,2017-18
0005,Agawam,3908.8,120.1,4028.9,589.0161124,1018.477794,5836.64309,1602.925706,66.73582685,376.8257163,552.3562219,1307.271408,1022.308366,2584.777425,14957.33767,9453.964355,15720.97458,2017-18
0007,Amesbury,2150.5,148.2,2298.7,416.0079749,865.0826831,6051.788254,1339.48359,69.02347826,223.0373495,468.502511,1323.618763,1234.941409,3017.221827,15008.70784,9016.917866,15865.4994,2017-18
0008,Amherst,1155.9,109.6,1265.5,980.7284367,1087.068951,7792.363526,2750.763907,625.952072,493.3454451,598.9004239,1218.835539,1554.855091,4231.053724,21333.86712,13348.39432,21133.86058,2017-18
0009,Andover,6050.4,123.4,6173.8,419.3269866,1036.925327,6531.398255,1776.681872,208.7265305,252.3262925,626.1885165,1269.191954,1469.251785,2479.150469,16069.16799,10432.24679,17040.23049,2017-18
0010,Arlington,5537.8,157,5694.8,515.8008288,925.1700531,4990.100822,1052.833085,191.7842716,186.7235364,663.8326754,1162.46754,1025.046658,2383.512435,13097.2719,8010.444444,14222.81691,2017-18
0014,Ashland,2709.4,108.1,2817.5,427.7934635,839.1459622,5610.133624,1011.382823,106.6574112,337.9824537,598.6874216,1182.92361,910.9382151,1980.650376,13006.29536,8503.989695,13760.73271,2017-18
0016,Attleboro,5816.8,438.6,6255.4,491.9633579,648.668254,5264.133898,1179.560323,157.9075058,193.2605952,352.389869,1135.430386,1215.622299,2272.611919,12911.54841,7795.920445,13315.46733,2017-18
0017,Auburn,2506.4,56.4,2562.8,349.3125319,916.4916613,4908.630685,1191.347842,211.6935685,324.2995492,438.2512887,1280.514479,944.6813477,2431.169562,12996.39252,7990.714595,13250.08265,2017-18
0018,Avon,720.1,18.4,738.5,694.289682,1100.509651,6611.78864,478.1613665,130.6179697,742.1385919,379.4847938,1049.562561,1269.10568,3983.207888,16438.86682,9442.701014,16905.09411,2017-18
0020,Barnstable,4892.5,734.1,5626.6,269.6673705,1265.018451,5955.525327,1608.497809,93.89891467,370.1779397,518.9852223,1807.950782,1314.943471,2421.211173,15625.87646,9812.103663,15579.5772,2017-18
0023,Bedford,2616.5,66.7,2683.2,763.8237913,1346.598062,7220.138987,959.252146,246.1422779,396.6651366,547.1400229,1318.375005,1017.644762,2340.485381,16156.26557,10715.93663,17852.10104,2017-18
0024,Belchertown,2334.2,175.2,2509.4,558.5140005,846.9736955,4682.306572,1135.454117,168.9533887,354.5707309,476.6039757,1400.804558,1018.551966,2068.315911,12711.04892,7664.86248,13024.6427,2017-18
0025,Bellingham,2264.8,224.7,2489.5,372.6086189,830.9192865,5513.648446,1373.241346,192.4880784,231.8509361,452.2341929,1438.920434,1360.864535,2431.526404,14198.30228,8594.382285,14695.73529,2017-18
0026,Belmont,4444.3,106.2,4550.5,448.3291326,869.3951803,5183.823774,950.7400491,93.54544023,433.2844317,369.3729046,890.1574669,954.4292521,1948.468373,12141.546,7900.16178,13581.74067,2017-18
0027,Berkley,932.9,11,943.9,470.872548,833.6949298,4987.759674,985.6726337,201.8329939,523.9543359,174.0883267,1037.208704,778.8015865,1516.398328,11510.28406,7707.002894,11465.97203,2017-18
0028,Berlin,191.7,10.3,202,976.2232655,2325.738132,6621.517997,1702.540428,107.9916536,1135.378195,394.3609807,1044.46531,1768.622848,2988.831508,19065.67032,12287.52739,19074.62376,2017-18
0030,Beverly,4552.6,185.5,4738.1,537.0954795,694.3599262,5014.035936,1096.795238,74.81420946,364.0969819,442.5279027,1032.09902,816.2263322,2787.507578,12859.5586,7686.630194,13964.07642,2017-18
0031,Billerica,4874.6,280.8,5155.4,362.5399007,813.1641571,6204.839577,1377.778484,263.3130924,318.4599762,708.5767037,1366.920158,1287.170434,2660.884996,15363.64748,9686.13199,15899.20491,2017-18
0035,Boston,54447.7,13138.6,67586.3,690.7451123,1910.513835,6984.805508,1881.197616,400.9297981,819.7375753,325.6031982,2766.081158,1271.228731,3725.983299,20776.82583,12322.78753,20201.15843,2017-18
0036,Bourne,1944.8,276,2220.8,430.8669272,1019.774234,6232.135438,1107.943747,161.1384204,235.383587,423.6409914,1392.458129,867.3709379,3319.431818,15190.14423,9180.016418,15423.3028,2017-18
0038,Boxford,762.4,6.6,769,794.0411857,1060.499738,7107.254722,1537.538038,191.1476915,455.7804302,144.5146905,1232.876443,1482.3649,2862.640346,16868.65818,10496.73531,17244.6658,2017-18
0039,Boylston,298.4,30.7,329.1,655.1642091,952.5100536,5077.985925,1405.99866,79.21581769,398.1936997,266.2835121,974.480563,952.9490617,1604.969839,12367.75134,8180.187668,12969.62929,2017-18
0040,Braintree,5838.5,109.8,5948.3,554.1953396,760.6253524,5717.704453,1237.884438,39.98067141,288.1329023,543.7252822,1256.430205,1298.934115,1989.093515,13686.70627,8588.053099,14535.64559,2017-18
0041,Brewster,490.5,30.2,520.7,689.7125382,1177.259939,7268.424057,3045.524587,51.81243629,253.3639144,425.4699286,1431.556575,1208.183486,3963.374108,19514.68157,12221.85486,19172.11122,2017-18
0043,Brimfield,290.6,10,300.6,477.8596008,627.6909842,6587.598073,1792.573985,148.4239504,267.0440468,450.6675843,1397.532691,998.3654508,1330.230557,14077.98692,9873.998624,14994.74052,2017-18
0044,Brockton,16895.2,1099.1,17994.3,545.9937704,1096.22201,5729.614821,907.9121555,52.71110493,276.2281145,485.6598081,1520.342313,990.812104,2702.898315,14308.39452,8548.348014,14662.37103,2017-18
0045,Brookfield,328,less than 6,332.8,467.1615854,670.5609756,4684.560976,1394.216463,143.1829268,460.1646341,166.5457317,998.9664634,837.5365854,1362.740854,11185.6372,7519.231707,11339.30889,2017-18
0046,Brookline,7711.6,71.2,7782.8,877.4027439,1290.930157,8023.840219,1413.160304,303.36921,642.6102625,667.8751491,1049.279144,1424.52163,3288.605555,18981.59437,12341.7853,19527.54255,2017-18
0048,Burlington,3511.7,109.3,3621,460.3442236,1700.932719,8828.459515,1219.602227,309.6822109,436.5522881,431.5747159,1178.925569,1467.960532,2992.981747,19027.01575,12926.80368,20605.99073,2017-18
0049,Cambridge,6800.7,626.7,7427.4,1251.417061,1878.623584,8532.231935,2355.91155,783.8940786,915.1995295,845.6414898,2417.702992,1637.035029,6160.786375,26778.44362,15311.50217,28638.21772,2017-18
0050,Canton,3323.1,68.2,3391.3,384.2692065,872.3307695,5929.692155,1202.234125,110.2888869,294.4939484,678.944961,1393.636364,1095.688965,2779.832686,14741.41207,9087.984845,15908.46119,2017-18
0051,Carlisle,587.9,10,597.9,1146.220037,992.1479673,9017.943919,2340.307433,643.4956795,433.5252764,536.7036401,1470.083024,1866.384079,1310.949141,19757.7602,13964.12392,20326.67222,2017-18
0052,Carver,1611.4,69,1680.4,416.0115428,973.4541393,5455.478466,1104.296829,202.7628149,222.7666625,505.3033946,1357.322204,908.0165943,3026.527864,14171.94051,8464.062306,14834.36202,2017-18
0056,Chelmsford,4978.3,261.9,5240.2,382.4122692,683.4621477,5479.442139,1023.514453,24.37679529,637.9315349,334.9495892,1531.324364,834.0268766,2228.530623,13159.97079,8183.676659,14428.12584,2017-18
0057,Chelsea,6301.5,978.8,7280.3,514.6844085,1013.616434,4520.809912,893.3583904,574.6520146,514.03685,428.7330667,1535.093252,1113.808331,2748.616526,13857.40919,7945.206668,14984.45664,2017-18
0061,Chicopee,7673.3,439,8112.3,487.1103697,1132.8246,5790.249306,1307.469146,183.1226825,297.4928649,271.3849322,1722.631462,1050.150522,2126.032346,14368.46823,8982.543531,14341.55446,2017-18
0063,Clarksburg,177,51.3,228.3,607.5875706,1000.824859,5614.824859,1773.254237,238.0056497,371.4745763,270.3841808,1264.292373,717.4689266,3094.316384,14952.43362,9268.768362,14002.78033,2017-18
0064,Clinton,1875.2,318.1,2193.3,352.102709,646.9802421,5171.420531,1240.490993,50.65669262,181.730802,404.121539,1151.75665,1079.275331,2059.222483,12337.75797,7695.4008,13517.75277,2017-18
0065,Cohasset,1588.6,20.5,1609.1,565.2093164,862.3123064,6261.348533,1219.1281,102.0732091,283.6954866,488.721371,1176.730329,1373.762155,2893.790948,15226.77176,9217.279007,16165.68857,2017-18
0067,Concord,2115.7,42,2157.7,881.2611665,982.4560335,7668.801229,2880.19023,229.4559295,590.0770194,486.7239921,1348.119247,1361.814251,1758.341962,18187.24106,12837.70443,19172.98152,2017-18
0068,Conway,142.9,19.8,162.7,560.0489853,1945.010497,5637.270819,3865.458362,278.4814556,758.096571,533.9328202,1506.738978,1382.53324,2859.279216,19326.85094,13018.25052,18273.4665,2017-18
0071,Danvers,3522.5,110.3,3632.8,574.8005678,859.7560994,6004.446549,1136.651833,361.2233101,380.484247,510.1503733,1228.85726,1297.651952,2501.283114,14855.30531,9252.712412,15747.81331,2017-18
0072,Dartmouth,3652,70.4,3722.4,419.1009721,752.5813253,5904.340197,912.4868565,93.47864184,314.7396659,515.9038883,1334.796399,966.9071386,1509.356982,12723.69207,8493.530575,13527.43071,2017-18
0073,Dedham,2672.2,92,2764.2,995.1321683,1043.024025,7045.012301,1637.975118,346.6403899,416.6801138,635.6809969,1482.53139,1452.8058,3458.443212,18513.92551,11125.01294,19638.73033,2017-18
0074,Deerfield,408.2,35.7,443.9,489.4463498,1090.33807,5704.453699,2599.00294,209.8309652,607.0896619,288.4247918,891.5605096,926.7466928,1794.377756,14601.27144,10499.14013,14454.15859,2017-18
0077,Douglas,1352.1,89,1441.1,530.6099327,761.1428814,4521.368811,1281.059463,37.37296058,299.8834923,374.7523926,1393.448857,1131.238792,1670.163738,12001.04132,7275.580001,13352.54124,2017-18
0078,Dover,488.6,10.2,498.8,1380.558473,1132.902129,7215.723475,2473.558862,124.2032337,345.545088,411.9462955,923.8635898,1464.043226,3461.212444,18933.55682,11703.87908,23064.7431,2017-18
0079,Dracut,3544.1,349.2,3893.3,405.0932536,506.8316357,4282.701273,786.1098727,143.2564346,130.1622415,226.3313676,1313.987207,1067.855873,2501.005333,11363.33449,6075.392825,12206.16565,2017-18
0082,Duxbury,3108.2,45.2,3153.4,665.5880445,802.7157583,6060.859414,952.0659835,83.51309761,452.4208416,491.5444437,1298.181719,896.7529535,2301.445126,14005.08738,8843.119539,14507.44748,2017-18
0083,East Bridgewater,2317,70,2387,447.4272767,521.2999568,4478.798446,880.1627104,35.61890375,249.9961157,561.9352611,1127.223997,1009.031075,1520.887354,10832.3811,6727.811394,11598.87599,2017-18
0085,Eastham,181.6,19.1,200.7,1017.522026,1524.449339,10392.38436,3168.942731,85.39647577,681.5088106,489.2400881,1879.4163,1731.729075,4913.034141,25883.62335,16341.92181,23986.01395,2017-18
0086,Easthampton,1553.6,336,1889.6,630.5545507,752.9907248,4694.397123,862.4751738,56.29458677,222.2214534,428.2281153,1249.951442,977.5211007,2406.025386,12280.65966,7016.607177,13004.82826,2017-18
0087,East Longmeadow,2633.4,83.5,2716.9,622.2109174,682.0493203,5764.129509,1380.815011,329.0596643,408.3960317,498.3963963,1229.998948,970.9623263,2326.241657,14212.25978,9062.845933,14908.07129,2017-18
0088,Easton,3737.7,70.8,3808.5,400.7953528,711.7564572,5437.73755,1186.579276,116.3605479,353.4120903,473.1784921,1174.670185,923.3906627,1908.221684,12686.1023,8279.024413,13433.26294,2017-18
0089,Edgartown,357.8,77.2,435,558.0463946,2001.626607,9735.022359,3486.126328,228.6584684,775.3996646,758.9072107,1628.356624,2033.53829,6247.979318,27453.66126,16985.74064,25454.41379,2017-18
0091,Erving,138.9,105.1,244,1386.361411,1649.893161,9088.135349,4674.139669,212.4262059,677.9769618,536.3066955,2552.699784,2246.915191,6317.098632,29341.95306,16838.87804,23474.23475,2017-18
0093,Everett,7152,839.3,7991.3,372.2852349,1189.065856,5827.707215,920.3348714,200.3368289,408.3740213,221.3699664,2410.093261,874.1996644,2030.814457,14454.58138,8767.188758,15057.26715,2017-18
0094,Fairhaven,2036.3,45.1,2081.4,395.7632029,817.5014683,4876.922521,728.2449639,51.70775426,413.8875117,388.9325541,1183.752227,1012.092462,1772.919909,11641.72457,7277.196774,12358.59771,2017-18
0095,Fall River,10204.8,1678.8,11883.6,415.2734008,962.3848581,4957.773695,937.5680072,334.886524,289.104637,452.7624255,1709.226246,1089.354225,3069.446143,14217.78016,7934.480147,14503.54598,2017-18
0096,Falmouth,3458.9,162.1,3621,491.0483102,1146.061681,6462.747116,1252.003527,95.77148805,576.2276302,568.2592732,1473.938492,1551.821388,3122.138541,16740.01745,10101.07072,17269.9595,2017-18
0097,Fitchburg,5221.7,767.4,5989.1,642.3714231,822.2218703,5198.400073,888.855344,185.6382404,291.4498612,370.0658312,1651.34326,998.0492464,2447.805416,13496.20057,7756.63122,14223.82148,2017-18
0098,Florida,81.9,22.1,104,793.6019536,1693.980464,6852.478632,1950.4884,114.3589744,686.3247863,177.3626374,1826.166056,1583.626374,4907.020757,20585.40904,11474.99389,18901.125,2017-18
0099,Foxborough,2618.2,138.2,2756.4,859.4442671,1085.084272,6604.638316,988.3014399,259.0791574,257.4024177,561.1172294,1378.603327,1338.742888,2650.783038,15983.19635,9755.622832,16730.6484,2017-18
0100,Framingham,8667.3,711.1,9378.4,798.4807264,1272.46582,6729.764863,1538.368465,121.578577,242.0856553,505.9379507,1734.12966,1061.000427,3186.453682,17190.26583,10410.20133,18578.70287,2017-18
0101,Franklin,5407.1,479.2,5886.3,320.7462411,755.2521943,5792.118696,1001.383921,260.2228551,214.9096558,394.1182889,1244.783895,1143.677432,1811.493057,12938.70624,8418.005611,13950.07093,2017-18
0103,Gardner,2375.3,328.5,2703.8,511.8469246,662.283501,4821.699996,933.2412748,390.010104,329.3070349,465.3290111,1285.978613,856.2501579,2500.460573,12756.40719,7601.870922,12338.97145,2017-18
0105,Georgetown,1445.6,49,1494.6,416.915772,867.6868913,5290.67224,1109.432734,119.0252559,503.2961331,321.7201716,1378.397053,898.17307,2068.540419,12973.85974,8211.833426,13482.94016,2017-18
0107,Gloucester,2956.5,364.6,3321.1,630.1463081,913.3788771,6752.498556,1435.980247,217.683795,208.5502621,315.9648233,1060.47767,1539.7092,3112.449511,16186.83925,9844.05656,16450.66631,2017-18
0110,Grafton,3181.2,125.6,3306.8,383.8954042,940.1455583,5419.612781,1142.510219,142.9822519,124.3293537,274.0128222,1196.373422,962.7409154,1272.695702,11859.29843,8043.592986,12199.76321,2017-18
0111,Granby,754.5,93.6,848.1,891.5510934,801.1370179,5584.216647,1332.497283,26.93624917,371.9027303,840.92277,1663.270699,818.0108946,1763.241882,14093.68727,8957.612697,14682.25327,2017-18
0114,Greenfield,1684.7,455.8,2140.5,905.1770642,906.5945094,5478.692853,1293.933039,184.2637324,454.0641776,507.2723749,1608.249026,781.9694248,2517.767134,14637.98333,8824.820686,14659.74853,2017-18
0117,Hadley,567,125.8,692.8,861.3660847,1130.664497,5942.507637,1068.664427,213.7736861,295.3511287,270.5801058,1859.394901,1005.496561,1931.962963,14579.76199,8921.541481,14870.06404,2017-18
0118,Halifax,593.7,40.5,634.2,548.3567795,530.3725619,5130.597372,577.1072427,149.0314469,331.8678289,211.7847229,950.8431868,899.0964123,1347.71046,10676.76801,6930.761176,13967.40159,2017-18
0121,Hancock,37.6,38,75.6,890.4018617,2650.965957,11070.56037,2113.414096,26.27659574,355.1494681,,2474.37633,855.0736702,400.1196809,20836.33803,#¡VALOR!,17941.67844,2017-18
0122,Hanover,2622.7,59.6,2682.3,577.8020323,807.9017272,6285.696896,916.2444199,42.60376711,257.7005872,447.63965,1719.949201,1092.73342,1299.561212,13447.83291,8757.787048,13968.83282,2017-18
0125,Harvard,1126.5,43.6,1170.1,533.4448913,1392.443782,6533.617399,1112.842858,420.9050777,657.7067643,317.4271194,1482.048202,1571.148939,2557.534194,16579.11923,10434.943,17791.46389,2017-18
0127,Hatfield,444.2,59.1,503.3,870.4750113,988.0234129,5536.674921,1227.994147,201.7289509,356.4497974,515.5605583,1588.084196,1140.522287,1528.021162,13953.53444,8826.431787,14120.06503,2017-18
0128,Haverhill,7429.4,1212.4,8641.8,425.9973888,684.1831103,4790.650524,1020.838964,87.6828546,259.9250276,555.5309985,1499.702129,839.6248688,2686.563659,12850.69952,7398.811479,12931.57155,2017-18
0131,Hingham,4278.5,76.1,4354.6,356.4616104,927.7016595,5757.848669,1355.87519,59.64847493,226.6219469,545.3032605,994.7100619,981.0337735,1396.668926,12601.87357,8872.999201,13506.23825,2017-18
0133,Holbrook,1165.9,82.6,1248.5,856.2875289,806.4292306,5119.417111,922.7500643,50.74385453,280.9504675,485.2089888,1360.705807,904.3671756,3131.349713,13918.20994,7665.499717,15915.82137,2017-18
0135,Holland,236.1,0,236.1,449.1444303,702.8886065,5093.913596,1268.233799,123.6425244,218.0982634,281.2155866,1155.273189,1216.882677,1695.307073,12204.59975,7687.992376,13940.16942,2017-18
0136,Holliston,2889.3,74.9,2964.2,406.2810508,1099.314014,5758.821337,1101.689641,204.4860693,232.1978922,524.9355449,953.192538,861.7500536,1183.943606,12326.61175,8921.444499,13651.88395,2017-18
0137,Holyoke,5360.5,1318.3,6678.8,527.6994739,1545.678168,5242.597812,1712.55808,146.5217834,1226.966367,361.5188676,2253.956886,1429.813788,2520.935536,16968.24676,10235.84108,16907.04773,2017-18
0138,Hopedale,1155.3,74.1,1229.4,479.4953692,848.2601922,5343.871722,1482.440924,99.12836493,358.4333074,472.7308924,1125.424565,856.294469,2267.656886,13333.73669,8604.865403,13896.02164,2017-18
0139,Hopkinton,3483.8,65.9,3549.7,799.1464005,557.785467,6555.965253,1123.499346,129.107555,479.4824732,538.4625753,1302.019401,934.8907256,2041.090952,14461.45015,9384.302669,14919.47502,2017-18
0141,Hudson,2668,194.2,2862.2,740.8198013,880.0580285,6597.482076,1721.004037,451.5742466,326.5885982,619.8395802,1384.937073,1074.241638,1951.260255,15747.80533,10596.54657,16681.66931,2017-18
